interval,timbre_type,model,value
8.32,Harmonic,harmonicity,1.1258172970577023
8.33,Carillon,roughness,0.10672392488734672
8.33,Carillon,harmonicity,1.0178491012699726
8.33,Harmonic,roughness,0.13821800051510702
8.33,Harmonic,harmonicity,1.1100274389383264
8.34,Carillon,roughness,0.1059476992357843
8.34,Carillon,harmonicity,1.007325417106781
8.34,Harmonic,roughness,0.13852083079802482
8.34,Harmonic,harmonicity,1.0981557670354343
8.35,Carillon,roughness,0.10514201677166242
8.35,Carillon,harmonicity,1.0011098665216278
8.35,Harmonic,roughness,0.13876192363892959
8.35,Harmonic,harmonicity,1.0876609336348866
8.36,Carillon,roughness,0.10430774364649803
8.36,Carillon,harmonicity,0.9910879983497237
8.36,Harmonic,roughness,0.13893686989675683
8.36,Harmonic,harmonicity,1.0757460223951418
8.370000000000001,Carillon,roughness,0.10344591233825408
8.370000000000001,Carillon,harmonicity,0.9882512501067817
8.370000000000001,Harmonic,roughness,0.13904163973648626
8.370000000000001,Harmonic,harmonicity,1.065351989977871
8.38,Carillon,roughness,0.10255773266332804
8.38,Carillon,harmonicity,0.9783509370340506
8.38,Harmonic,roughness,0.13907255390551115
8.38,Harmonic,harmonicity,1.055580617822377
8.39,Carillon,roughness,0.10164460359443041
8.39,Carillon,harmonicity,0.9761236265165798
8.39,Harmonic,roughness,0.13902625835247695
8.39,Harmonic,harmonicity,1.0464831658079068
8.4,Carillon,roughness,0.10061500949150981
8.4,Carillon,harmonicity,0.9675087816635527
8.4,Harmonic,roughness,0.1388997020872812
8.4,Harmonic,harmonicity,1.0381029428359616
8.41,Carillon,roughness,0.09955254314306869
8.41,Carillon,harmonicity,0.9665963276249524
8.41,Harmonic,roughness,0.1386901181952623
8.41,Harmonic,harmonicity,1.0304756883217228
8.42,Carillon,roughness,0.09857978297893866
8.42,Carillon,harmonicity,0.964320219940304
8.42,Harmonic,roughness,0.1383950079327485
8.42,Harmonic,harmonicity,1.0236300366702216
8.43,Carillon,roughness,0.09758719730224946
8.43,Carillon,harmonicity,0.9594960522366742
8.43,Harmonic,roughness,0.13801212784501404
8.43,Harmonic,harmonicity,1.0170260758381546
8.44,Carillon,roughness,0.09657432584990888
8.44,Carillon,harmonicity,0.9569354659773222
8.44,Harmonic,roughness,0.1375394798614495
8.44,Harmonic,harmonicity,1.0123657305199272
8.45,Carillon,roughness,0.09554095452181016
8.45,Carillon,harmonicity,0.9555190860207794
8.45,Harmonic,roughness,0.13697530433644228
8.45,Harmonic,harmonicity,1.0079736877620655
8.46,Carillon,roughness,0.09448712140375189
8.46,Carillon,harmonicity,0.9542854658101076
8.46,Harmonic,roughness,0.13631807601808255
8.46,Harmonic,harmonicity,1.0044176119241137
8.47,Carillon,roughness,0.09341312149046607
8.47,Carillon,harmonicity,0.9534799982597645
8.47,Harmonic,roughness,0.13556650294037706
8.47,Harmonic,harmonicity,1.0016988623325471
8.48,Carillon,roughness,0.09231951242860398
8.48,Carillon,harmonicity,0.953783030465814
8.48,Harmonic,roughness,0.13471952824840208
8.48,Harmonic,harmonicity,0.999890937407313
8.49,Carillon,roughness,0.09120712129539196
8.49,Carillon,harmonicity,0.9548240760567576
8.49,Harmonic,roughness,0.13377633497952895
8.49,Harmonic,harmonicity,0.9987600089009921
8.5,Carillon,roughness,0.09007705243135884
8.5,Carillon,harmonicity,0.9577799631790845
8.5,Harmonic,roughness,0.13273635383779478
8.5,Harmonic,harmonicity,0.9985250991526516
8.51,Carillon,roughness,0.08893069634824849
8.51,Carillon,harmonicity,0.9621882507543952
8.51,Harmonic,roughness,0.13159927401261212
8.51,Harmonic,harmonicity,0.9963129446965956
8.52,Carillon,roughness,0.08776973973606397
8.52,Carillon,harmonicity,0.9623379657582
8.52,Harmonic,roughness,0.13036505710737475
8.52,Harmonic,harmonicity,0.9978224782443577
8.53,Carillon,roughness,0.08659617659599644
8.53,Carillon,harmonicity,0.9693320901792538
8.53,Harmonic,roughness,0.12903395425817102
8.53,Harmonic,harmonicity,1.0014541195572655
8.540000000000001,Carillon,roughness,0.08541232052892105
8.540000000000001,Carillon,harmonicity,0.9703841903175155
8.540000000000001,Harmonic,roughness,0.12760652653787263
8.540000000000001,Harmonic,harmonicity,1.005514642090785
8.55,Carillon,roughness,0.084220818212103
8.55,Carillon,harmonicity,0.9792385487072286
8.55,Harmonic,roughness,0.12608366875630383
8.55,Harmonic,harmonicity,1.0075239985461428
8.56,Carillon,roughness,0.08302466409983539
8.56,Carillon,harmonicity,0.9813886700687702
8.56,Harmonic,roughness,0.12446663678308492
8.56,Harmonic,harmonicity,1.0132121931759053
8.57,Carillon,roughness,0.08182721638684216
8.57,Carillon,harmonicity,0.9885309386721186
8.57,Harmonic,roughness,0.12275707853622936
8.57,Harmonic,harmonicity,1.0185458082675085
8.58,Carillon,roughness,0.08063221427651644
8.58,Carillon,harmonicity,0.9958187091733679
8.58,Harmonic,roughness,0.12095706879660173
8.58,Harmonic,harmonicity,1.0242394833643231
8.59,Carillon,roughness,0.07944379659940766
8.59,Carillon,harmonicity,0.9985834918521885
8.59,Harmonic,roughness,0.11906914802599271
8.59,Harmonic,harmonicity,1.0305552277013026
8.6,Carillon,roughness,0.07826652183076727
8.6,Carillon,harmonicity,1.0104531837377435
8.6,Harmonic,roughness,0.11709636538507924
8.6,Harmonic,harmonicity,1.032410782842956
8.61,Carillon,roughness,0.07710538955955003
8.61,Carillon,harmonicity,1.014026548354147
8.61,Harmonic,roughness,0.11504232616661186
8.61,Harmonic,harmonicity,1.0449015122621863
8.620000000000001,Carillon,roughness,0.07596586346489366
8.620000000000001,Carillon,harmonicity,1.0268814860867115
8.620000000000001,Harmonic,roughness,0.11291124387936585
8.620000000000001,Harmonic,harmonicity,1.0528466723113095
8.63,Carillon,roughness,0.07485389585993033
8.63,Carillon,harmonicity,1.0318344387635507
8.63,Harmonic,roughness,0.11070799723931704
8.63,Harmonic,harmonicity,1.0612427584424162
8.64,Carillon,roughness,0.07377595386670416
8.64,Carillon,harmonicity,1.0466666559908833
8.64,Harmonic,roughness,0.10843819234652663
8.64,Harmonic,harmonicity,1.0700366377348949
8.65,Carillon,roughness,0.07273904729005055
8.65,Carillon,harmonicity,1.0561311541324485
8.65,Harmonic,roughness,0.10610823034935508
8.65,Harmonic,harmonicity,1.0791708673042797
8.66,Carillon,roughness,0.07175075826253392
8.66,Carillon,harmonicity,1.0656946331462571
8.66,Harmonic,roughness,0.10372538092193093
8.66,Harmonic,harmonicity,1.0885837545845611
8.67,Carillon,roughness,0.07081927273697139
8.67,Carillon,harmonicity,1.0760757975415722
8.67,Harmonic,roughness,0.1012978619063149
8.67,Harmonic,harmonicity,1.0982095272416836
8.68,Carillon,roughness,0.06995337858573171
8.68,Carillon,harmonicity,1.0848327821256736
8.68,Harmonic,roughness,0.09883492549776068
8.68,Harmonic,harmonicity,1.1024348275394427
8.69,Carillon,roughness,0.06916114972235585
8.69,Carillon,harmonicity,1.0942596219002678
8.69,Harmonic,roughness,0.09634695137994334
8.69,Harmonic,harmonicity,1.117818131108355
8.700000000000001,Carillon,roughness,0.068449501683971
8.700000000000001,Carillon,harmonicity,1.101431839462631
8.700000000000001,Harmonic,roughness,0.09384554724681
8.700000000000001,Harmonic,harmonicity,1.1276523180836093
8.71,Carillon,roughness,0.06782276430847052
8.71,Carillon,harmonicity,1.1103398850006618
8.71,Harmonic,roughness,0.09134365717962756
8.71,Harmonic,harmonicity,1.1374033455958987
8.72,Carillon,roughness,0.06727906603440753
8.72,Carillon,harmonicity,1.1210598927339153
8.72,Harmonic,roughness,0.08885567838097862
8.72,Harmonic,harmonicity,1.1469920489558256
8.73,Carillon,roughness,0.06681615796368325
8.73,Carillon,harmonicity,1.1292457532671807
8.73,Harmonic,roughness,0.08639758680301529
8.73,Harmonic,harmonicity,1.1555799730573681
8.74,Carillon,roughness,0.06643248005727426
8.74,Carillon,harmonicity,1.1369331920261712
8.74,Harmonic,roughness,0.08398707224465812
8.74,Harmonic,harmonicity,1.165364549063247
8.75,Carillon,roughness,0.06612714878817985
8.75,Carillon,harmonicity,1.1448838339385905
8.75,Harmonic,roughness,0.08164368353195661
8.75,Harmonic,harmonicity,1.1739915864790675
8.76,Carillon,roughness,0.06589994668518058
8.76,Carillon,harmonicity,1.1505296487362262
8.76,Harmonic,roughness,0.0793889844378681
8.76,Harmonic,harmonicity,1.1779064278949323
8.77,Carillon,roughness,0.0657513137264105
8.77,Carillon,harmonicity,1.1563063772901818
8.77,Harmonic,roughness,0.07724672104210686
8.77,Harmonic,harmonicity,1.1852473886395376
8.78,Carillon,roughness,0.06568234054569126
8.78,Carillon,harmonicity,1.1613219937299988
8.78,Harmonic,roughness,0.07524300127872313
8.78,Harmonic,harmonicity,1.1967468379644794
8.790000000000001,Carillon,roughness,0.06569476341835855
8.790000000000001,Carillon,harmonicity,1.1632639142037946
8.790000000000001,Harmonic,roughness,0.07340648746902173
8.790000000000001,Harmonic,harmonicity,1.203066714794829
8.8,Carillon,roughness,0.06579096099709605
8.8,Carillon,harmonicity,1.168866550651572
8.8,Harmonic,roughness,0.07176860269033146
8.8,Harmonic,harmonicity,1.2086566486403454
8.81,Carillon,roughness,0.06608276227425089
8.81,Carillon,harmonicity,1.1713123267817735
8.81,Harmonic,roughness,0.07036375188710033
8.81,Harmonic,harmonicity,1.2129795748708787
8.82,Carillon,roughness,0.06635874575442081
8.82,Carillon,harmonicity,1.1728321811683626
8.82,Harmonic,roughness,0.06922955869034231
8.82,Harmonic,harmonicity,1.2174648037704512
8.83,Carillon,roughness,0.06672954489062516
8.83,Carillon,harmonicity,1.1743768107936896
8.83,Harmonic,roughness,0.06840711897451995
8.83,Harmonic,harmonicity,1.2206144905865257
8.84,Carillon,roughness,0.06720011063094396
8.84,Carillon,harmonicity,1.1740130621885878
8.84,Harmonic,roughness,0.0679412722477553
8.84,Harmonic,harmonicity,1.2228987576844248
8.85,Carillon,roughness,0.06777439421106399
8.85,Carillon,harmonicity,1.1716848819828385
8.85,Harmonic,roughness,0.06787631038956878
8.85,Harmonic,harmonicity,1.2028902312501977
8.86,Carillon,roughness,0.06844638118961732
8.86,Carillon,harmonicity,1.169397787644417
8.86,Harmonic,roughness,0.06820231210664124
8.86,Harmonic,harmonicity,1.2248472835552973
8.870000000000001,Carillon,roughness,0.06920647343811902
8.870000000000001,Carillon,harmonicity,1.1641703066302467
8.870000000000001,Harmonic,roughness,0.06887313587978686
8.870000000000001,Harmonic,harmonicity,1.2245267183104191
8.88,Carillon,roughness,0.07004564475135139
8.88,Carillon,harmonicity,1.1620629661491657
8.88,Harmonic,roughness,0.0698456885888734
8.88,Harmonic,harmonicity,1.2235334643492128
8.89,Carillon,roughness,0.07095542221648798
8.89,Carillon,harmonicity,1.1570795155187485
8.89,Harmonic,roughness,0.0710804559650792
8.89,Harmonic,harmonicity,1.2215612137290717
8.9,Carillon,roughness,0.07192785852629854
8.9,Carillon,harmonicity,1.1512756802780557
8.9,Harmonic,roughness,0.07254124873816899
8.9,Harmonic,harmonicity,1.2186936730509563
8.91,Carillon,roughness,0.07295550557912979
8.91,Carillon,harmonicity,1.144703831792654
8.91,Harmonic,roughness,0.07419496488677911
8.91,Harmonic,harmonicity,1.2152654814777435
8.92,Carillon,roughness,0.07403138931147431
8.92,Carillon,harmonicity,1.138524412839198
8.92,Harmonic,roughness,0.07601136703263274
8.92,Harmonic,harmonicity,1.2111853059905962
8.93,Carillon,roughness,0.07514898571129418
8.93,Carillon,harmonicity,1.1294984499721261
8.93,Harmonic,roughness,0.07796287407481661
8.93,Harmonic,harmonicity,1.2100073883593183
8.94,Carillon,roughness,0.07630219796251833
8.94,Carillon,harmonicity,1.1209995773376094
8.94,Harmonic,roughness,0.08002436621247179
8.94,Harmonic,harmonicity,1.2013300946262047
8.950000000000001,Carillon,roughness,0.07748533467327988
8.950000000000001,Carillon,harmonicity,1.1103138654475728
8.950000000000001,Harmonic,roughness,0.08217300255368569
8.950000000000001,Harmonic,harmonicity,1.19569773003833
8.96,Carillon,roughness,0.07869308914256228
8.96,Carillon,harmonicity,1.1009188848644735
8.96,Harmonic,roughness,0.08438805055491208
8.96,Harmonic,harmonicity,1.1896965974770546
8.97,Carillon,roughness,0.07992051962188726
8.97,Carillon,harmonicity,1.0928018764674665
8.97,Harmonic,roughness,0.08665072657951903
8.97,Harmonic,harmonicity,1.1834052975192748
8.98,Carillon,roughness,0.08116303053062461
8.98,Carillon,harmonicity,1.0827578776221827
8.98,Harmonic,roughness,0.08894404690560531
8.98,Harmonic,harmonicity,1.1771993981151596
8.99,Carillon,roughness,0.08241635458531857
8.99,Carillon,harmonicity,1.0725191550427735
8.99,Harmonic,roughness,0.09125268855272363
8.99,Harmonic,harmonicity,1.170269657047472
9,Carillon,roughness,0.08367653580520212
9,Carillon,harmonicity,1.063265326889868
9,Harmonic,roughness,0.09356285933443657
9,Harmonic,harmonicity,1.1635820429528805
9.01,Carillon,roughness,0.08493991335779139
9.01,Carillon,harmonicity,1.0517525530497438
9.01,Harmonic,roughness,0.0958621765788258
9.01,Harmonic,harmonicity,1.161727069449431
9.02,Carillon,roughness,0.08620310621005296
9.02,Carillon,harmonicity,1.0413649137149714
9.02,Harmonic,roughness,0.09813955399237495
9.02,Harmonic,harmonicity,1.1555019638049588
9.03,Carillon,roughness,0.08746299855222738
9.03,Carillon,harmonicity,1.0310618255955564
9.03,Harmonic,roughness,0.10038509617427513
9.03,Harmonic,harmonicity,1.143925425097042
9.040000000000001,Carillon,roughness,0.08871672596291633
9.040000000000001,Carillon,harmonicity,1.0193677812734265
9.040000000000001,Harmonic,roughness,0.10259000031787983
9.040000000000001,Harmonic,harmonicity,1.1377296726476196
9.05,Carillon,roughness,0.0899616622854709
9.05,Carillon,harmonicity,1.0109462962481814
9.05,Harmonic,roughness,0.1047464646642977
9.05,Harmonic,harmonicity,1.1318084835926185
9.06,Carillon,roughness,0.0911954071871281
9.06,Carillon,harmonicity,1.0012409071493105
9.06,Harmonic,roughness,0.10684760329986621
9.06,Harmonic,harmonicity,1.1264692609835987
9.07,Carillon,roughness,0.09241577437370313
9.07,Carillon,harmonicity,0.9918339741244323
9.07,Harmonic,roughness,0.1086203884422416
9.07,Harmonic,harmonicity,1.1209738510629543
9.08,Carillon,roughness,0.09362078043393172
9.08,Carillon,harmonicity,0.9837518184557129
9.08,Harmonic,roughness,0.11060341058646843
9.08,Harmonic,harmonicity,1.1161338116851718
9.09,Carillon,roughness,0.09480863428879664
9.09,Carillon,harmonicity,0.9750389401013075
9.09,Harmonic,roughness,0.11251482487015275
9.09,Harmonic,harmonicity,1.1117147046376157
9.1,Carillon,roughness,0.09597772722241327
9.1,Carillon,harmonicity,0.9657994083088135
9.1,Harmonic,roughness,0.11435068273931834
9.1,Harmonic,harmonicity,1.1115427188956322
9.11,Carillon,roughness,0.09712662347216619
9.11,Carillon,harmonicity,0.9578760463046007
9.11,Harmonic,roughness,0.11610760765674738
9.11,Harmonic,harmonicity,1.1042010772030533
9.120000000000001,Carillon,roughness,0.09825405135695806
9.120000000000001,Carillon,harmonicity,0.9489315968297819
9.120000000000001,Harmonic,roughness,0.11778274072375737
9.120000000000001,Harmonic,harmonicity,1.1011186853154853
9.13,Carillon,roughness,0.09935889492347345
9.13,Carillon,harmonicity,0.9436936661642347
9.13,Harmonic,roughness,0.11937369042514626
9.13,Harmonic,harmonicity,1.0984821675356817
9.14,Carillon,roughness,0.10044018609142912
9.14,Carillon,harmonicity,0.9373059621492658
9.14,Harmonic,roughness,0.12157631485819571
9.14,Harmonic,harmonicity,1.096280563583888
9.15,Carillon,roughness,0.10149709727979617
9.15,Carillon,harmonicity,0.9314355274176541
9.15,Harmonic,roughness,0.12301155232986831
9.15,Harmonic,harmonicity,1.0944970977945543
9.16,Carillon,roughness,0.10252893449694259
9.16,Carillon,harmonicity,0.9260937569158632
9.16,Harmonic,roughness,0.12435825193144368
9.16,Harmonic,harmonicity,1.0931098614194157
9.17,Carillon,roughness,0.10353513087859087
9.17,Carillon,harmonicity,0.9219910254915626
9.17,Harmonic,roughness,0.125615474786146
9.17,Harmonic,harmonicity,1.0920925541290805
9.18,Carillon,roughness,0.10451524065842216
9.18,Carillon,harmonicity,0.9170273142978274
9.18,Harmonic,roughness,0.12678255240889025
9.18,Harmonic,harmonicity,1.0937230781355067
9.19,Carillon,roughness,0.10546893355702512
9.19,Carillon,harmonicity,0.9133112579659097
9.19,Harmonic,roughness,0.12785905671818945
9.19,Harmonic,harmonicity,1.0910453041872898
9.200000000000001,Carillon,roughness,0.10639598957575039
9.200000000000001,Carillon,harmonicity,0.908463268417275
9.200000000000001,Harmonic,roughness,0.12884477281628612
9.200000000000001,Harmonic,harmonicity,1.0909479963606399
9.21,Carillon,roughness,0.10729629418288238
9.21,Carillon,harmonicity,0.9058012529273085
9.21,Harmonic,roughness,0.1297396743988571
9.21,Harmonic,harmonicity,1.0910875520580403
9.22,Carillon,roughness,0.10816983388033732
9.22,Carillon,harmonicity,0.9054269026927921
9.22,Harmonic,roughness,0.1305439016677627
9.22,Harmonic,harmonicity,1.0914278780979143
9.23,Carillon,roughness,0.10901669213989715
9.23,Carillon,harmonicity,0.9038697571801951
9.23,Harmonic,roughness,0.13125774163176335
9.23,Harmonic,harmonicity,1.0919333908107534
9.24,Carillon,roughness,0.10983704569875444
9.24,Carillon,harmonicity,0.9028328290851825
9.24,Harmonic,roughness,0.13188161069129767
9.24,Harmonic,harmonicity,1.0925697917280952
9.25,Carillon,roughness,0.11063116120488507
9.25,Carillon,harmonicity,0.9026531895095126
9.25,Harmonic,roughness,0.1324160394141404
9.25,Harmonic,harmonicity,1.0933047920630605
9.26,Carillon,roughness,0.11139939220352195
9.26,Carillon,harmonicity,0.9022635012807974
9.26,Harmonic,roughness,0.13286165941913633
9.26,Harmonic,harmonicity,1.0941087665286378
9.27,Carillon,roughness,0.11214217645669591
9.27,Carillon,harmonicity,0.9026959233455879
9.27,Harmonic,roughness,0.1332191922952671
9.27,Harmonic,harmonicity,1.0949553159842955
9.28,Carillon,roughness,0.11286003358850918
9.28,Carillon,harmonicity,0.9036528777315747
9.28,Harmonic,roughness,0.13348944049313843
9.28,Harmonic,harmonicity,1.0958217195285682
9.290000000000001,Carillon,roughness,0.11355356304952254
9.290000000000001,Carillon,harmonicity,0.9029806543929347
9.290000000000001,Harmonic,roughness,0.13367328013550578
9.290000000000001,Harmonic,harmonicity,1.096689260887316
9.3,Carillon,roughness,0.1142234423942763
9.3,Carillon,harmonicity,0.9065905246470706
9.3,Harmonic,roughness,0.13377165570280178
9.3,Harmonic,harmonicity,1.097543421298141
9.31,Carillon,roughness,0.11487042586663733
9.31,Carillon,harmonicity,0.9086630448283055
9.31,Harmonic,roughness,0.1337855765588373
9.31,Harmonic,harmonicity,1.0983739403510226
9.32,Carillon,roughness,0.11549534328833556
